testID,assessmentItemID,difficultyLevel,discriminationLevel,guessLevel,knowledgeTag,Timestamp
A050000144,A050144005,-1.0669202238,1.8301263794,7e-10,437,2021-01-08 06:08:25.336946
A050000144,A050144006,-0.1075637343,1.6531198102,2.893689167e-19,440,2021-01-08 06:08:25.336946
A050000144,A050144007,-0.2173502851,1.3519943264,2.366e-07,441,2021-01-08 06:08:25.336946
A050000145,A050145001,-1.8598375335,3.6916259611,0.0005766258,427,2021-01-08 06:08:25.336946
A050000145,A050145002,-1.5409541545,2.5950603716,2.4e-07,427,2021-01-08 06:08:25.336946
A050000145,A050145003,-1.4896732184,2.1186940275,6.469e-07,427,2021-01-08 06:08:25.336946
A050000145,A050145004,-2.246793693,0.9567957751,0.000178962,427,2021-01-08 06:08:25.336946
A050000145,A050145005,-0.8026583465,0.7265194159,4.26762e-05,427,2021-01-08 06:08:25.336946
A050000145,A050145006,2.1765150195,0.4231736883,0.0055078433,427,2021-01-08 06:08:25.336946
A050000146,A050146001,-0.7080168441,0.9441077822,3.8e-09,428,2021-01-08 06:08:25.336946
A050000146,A050146002,-1.3058158984,23.4707372788,2.9e-09,428,2021-01-08 06:08:25.336946
A050000146,A050146003,-0.8369704034,2.507422444,1.17e-08,428,2021-01-08 06:08:25.336946
A050000146,A050146004,-0.0434286985,14.1257191521,0.1757110183,428,2021-01-08 06:08:25.336946
A050000146,A050146005,0.1298769507,1.6664486589,1.90492e-05,428,2021-01-08 06:08:25.336946
A050000147,A050147001,-0.6693773232,1.9111378524,5.7e-09,434,2021-01-08 06:08:25.336946
A050000147,A050147002,0.8086638043,1.0419810705,5.5807114e-220,5311,2021-01-08 06:08:25.336946
A050000147,A050147003,-1.1681809504,2.8136171853,0.0,5311,2021-01-08 06:08:25.336946
A050000147,A050147004,-1.3596555013,3370.703660249,0.0,5311,2021-01-08 06:08:25.336946
A050000147,A050147005,-1.388477417,0.8140106373,1.030204603e-281,435,2021-01-08 06:08:25.336946
A050000148,A050148001,-1.0680246676,1.8233249073,9.5669e-05,440,2021-01-08 06:08:25.336946
A050000148,A050148002,-1.287939193,8.2874923166,0.0001281097,437,2021-01-08 06:08:25.336946
A050000148,A050148003,-1.0808682811,1.9990052879,0.0001531149,437,2021-01-08 06:08:25.336946
A050000148,A050148004,0.1346097633,2.4626167028,0.2999759357,437,2021-01-08 06:08:25.336946
A050000148,A050148005,-0.3105170374,0.6648474348,0.0002432493,441,2021-01-08 06:08:25.336946
A050000149,A050149001,-1.427547238,1.5590003672,9.16681e-05,444,2021-01-08 06:08:25.336946
A050000149,A050149002,-1.2595179935,1.6748650212,1.42049e-05,444,2021-01-08 06:08:25.336946
A050000149,A050149003,-0.7386915549,2.0450256715,3.85399e-05,444,2021-01-08 06:08:25.336946
A050000149,A050149004,-0.0442654772,1.5654439021,5.454e-07,444,2021-01-08 06:08:25.336946
A050000149,A050149005,0.2051411689,1.7549271589,0.2288577451,444,2021-01-08 06:08:25.336946
A050000149,A050149006,-0.8576975911,1.8190466386,0.266319973,444,2021-01-08 06:08:25.336946
A050000149,A050149007,-0.5039051621,1.7881241841,4.4e-08,444,2021-01-08 06:08:25.336946
A050000150,A050150001,-2.3775455041,1.6531727422,0.0002425708,444,2021-01-08 06:08:25.336946
A050000150,A050150002,-1.8798489373,1.1061198693,4.04471e-05,444,2021-01-08 06:08:25.336946
A050000150,A050150003,-1.4084739418,1.3438237023,1.2e-09,444,2021-01-08 06:08:25.336946
A050000150,A050150004,-1.0498251846,3.3510894462,0.0092205997,444,2021-01-08 06:08:25.336946
A050000150,A050150005,-1.0412638131,1.1876131274,1.51656e-05,444,2021-01-08 06:08:25.336946
A050000150,A050150006,-0.5958596641,1.4974737653,0.001339401,444,2021-01-08 06:08:25.336946
A050000150,A050150007,0.2690945167,101.2916703723,0.3,444,2021-01-08 06:08:25.336946
A050000151,A050151001,-0.9717216796,1.9839465317,1.660338939e-144,445,2021-01-08 06:08:25.336946
A050000151,A050151002,-0.9550199863,2.2635949586,2.952248201e-134,445,2021-01-08 06:08:25.336946
A050000151,A050151003,-0.3722815016,0.826672229,9.087812237e-107,445,2021-01-08 06:08:25.336946
A050000151,A050151004,-0.3426698054,1.9142786055,4.090543201e-74,445,2021-01-08 06:08:25.336946
A050000151,A050151005,-0.1328203877,2.8194736655,9.146175219e-17,445,2021-01-08 06:08:25.336946
A050000151,A050151006,-0.6781725778,4625.0021548084,0.1290443506,445,2021-01-08 06:08:25.336946
A050000151,A050151007,-0.1296231596,1.5554823987,1.05629563e-48,445,2021-01-08 06:08:25.336946
A050000152,A050152001,-1.6370096785,0.9601048854,1.35617e-05,445,2021-01-08 06:08:25.336946
A050000152,A050152002,-1.3174050617,2.6276289985,4.5629e-06,445,2021-01-08 06:08:25.336946
A050000152,A050152003,0.3050746026,1.2734728151,9.179454427e-25,445,2021-01-08 06:08:25.336946
A050000152,A050152004,-1.2393285431,3.0685040632,1.32e-07,445,2021-01-08 06:08:25.336946
A050000152,A050152005,-0.1372787774,1.5966941637,9.594326976e-24,445,2021-01-08 06:08:25.336946
A050000152,A050152006,-1.0037365605,1.4261391696,0.1770980674,445,2021-01-08 06:08:25.336946
A050000152,A050152007,-0.1084307354,1.2774274172,1.6e-09,445,2021-01-08 06:08:25.336946
A050000153,A050153001,-1.1746936803,1.5311560574,4.62024e-05,446,2021-01-08 06:08:25.336946
A050000153,A050153002,-0.0994904356,1.9444402886,6e-10,448,2021-01-08 06:08:25.336946
A050000153,A050153003,-0.4551390814,2.2780765554,2.7194e-06,448,2021-01-08 06:08:25.336946
A050000153,A050153004,0.0556249957,1.6935900391,0.2090756288,448,2021-01-08 06:08:25.336946
A050000153,A050153005,-0.4327503231,2.8314130727,9.424e-07,446,2021-01-08 06:08:25.336946
A050000153,A050153006,0.4786170394,2.4941228944,0.0,448,2021-01-08 06:08:25.336946
A050000153,A050153007,1.0852096523,1.0699131694,1.268e-07,448,2021-01-08 06:08:25.336946
A050000154,A050154001,-1.0115189252,1.2389719616,0.0004573439,448,2021-01-08 06:08:25.336946
A050000154,A050154002,-0.735831867,1.7098982836,0.0031523336,448,2021-01-08 06:08:25.336946
A050000154,A050154003,-1.4589231377,1.8881124101,0.0006513502,446,2021-01-08 06:08:25.336946
A050000154,A050154004,-2.0056635034,1.3202498231,0.0023457022,448,2021-01-08 06:08:25.336946
A050000154,A050154005,-1.5128594725,1.2667149672,0.0118708925,446,2021-01-08 06:08:25.336946
A050000154,A050154006,-0.7242577986,2.6996148328,2.51405e-05,448,2021-01-08 06:08:25.336946
A050000154,A050154007,0.6262112595,15.0602856587,0.29999974,448,2021-01-08 06:08:25.336946
A050000155,A050155001,-1.4678720633,1.4747056867,0.0125124732,449,2021-01-08 06:08:25.336946
A050000155,A050155002,0.7688466539,1.2427120224,6.16e-08,451,2021-01-08 06:08:25.336946
A050000155,A050155003,0.1096915607,2.4663813397,1.04e-08,451,2021-01-08 06:08:25.336946
A050000155,A050155004,0.0871867335,0.4078353867,0.0172113196,451,2021-01-08 06:08:25.336946
A050000155,A050155005,0.105104993,5.381498398,0.2959560445,451,2021-01-08 06:08:25.336946
A050000155,A050155006,0.0950697732,2.8990540847,5.1135e-06,451,2021-01-08 06:08:25.336946
A050000155,A050155007,1.3591440188,2.1613318811,0.0,451,2021-01-08 06:08:25.336946
A050000156,A050156001,-2.5900208727,1.4726224306,0.0214776658,451,2021-01-08 06:08:25.336946
A050000156,A050156002,-0.1940043618,1.4929101091,0.2812019584,451,2021-01-08 06:08:25.336946
A050000156,A050156003,0.1792887566,1.5998064531,1.794282743e-23,451,2021-01-08 06:08:25.336946
A050000156,A050156004,-1.0452560703,1.2629535326,0.0009120362,451,2021-01-08 06:08:25.336946
A050000156,A050156005,0.3543819713,1.965422163,0.0,451,2021-01-08 06:08:25.336946
A050000156,A050156006,0.087730215,1.5736932257,0.0,451,2021-01-08 06:08:25.336946
A050000156,A050156007,0.9361769594,2.4567836366,1e-10,451,2021-01-08 06:08:25.336946
A050000157,A050157001,-0.4024658412,1.9249127614,2.651668289e-27,455,2021-01-08 06:08:25.336946
A050000157,A050157002,-0.3334883559,1.6251865411,9.852967887e-27,455,2021-01-08 06:08:25.336946
A050000157,A050157003,-0.3829696039,1.3233451374,0.2058034904,456,2021-01-08 06:08:25.336946
A050000157,A050157004,0.0493204246,2.246606181,1.007511403e-36,455,2021-01-08 06:08:25.336946
A050000157,A050157005,-1.0540168422,0.7382728793,3.6535e-06,456,2021-01-08 06:08:25.336946
A050000157,A050157006,-0.0851937045,1.2822873502,2.376459644e-19,454,2021-01-08 06:08:25.336946
A050000157,A050157007,-0.1268376868,2.6658258113,1.729865878e-43,455,2021-01-08 06:08:25.336946
A050000158,A050158001,-0.9293966805,1.1369947362,0.0009470228,455,2021-01-08 06:08:25.336946
A050000158,A050158002,-0.0746183657,1.3062816289,9.262e-07,455,2021-01-08 06:08:25.336946
A050000158,A050158003,-0.6403450682,15.0023403156,0.0691583824,454,2021-01-08 06:08:25.336946
A050000158,A050158004,0.2644190519,1.8087246142,0.1200420686,456,2021-01-08 06:08:25.336946
A050000158,A050158005,-0.3805145248,1.4497964209,0.0001116769,454,2021-01-08 06:08:25.336946
A050000158,A050158006,0.3894990106,2.0550338089,1e-09,456,2021-01-08 06:08:25.336946
A050000158,A050158007,-0.6335092745,1.6018762238,3.3263e-06,454,2021-01-08 06:08:25.336946
A050000159,A050159001,-1.0472997938,0.9891672817,3.18743e-05,444,2021-01-08 06:08:25.336946
A050000159,A050159002,-0.9223609802,1.2791713804,3.13054e-05,444,2021-01-08 06:08:25.336946
A050000159,A050159003,-1.379709583,2.4271527367,0.0001109366,444,2021-01-08 06:08:25.336946
A050000159,A050159004,-0.3985730644,0.5485699935,0.2952292733,444,2021-01-08 06:08:25.336946
A050000159,A050159005,-0.0128079833,1.4011493423,2.5e-09,444,2021-01-08 06:08:25.336946
A050000160,A050160001,-1.2575856502,5.4759618671,0.2654262271,445,2021-01-08 06:08:25.336946
A050000160,A050160002,-0.6877463028,2.1130098035,5.22e-08,445,2021-01-08 06:08:25.336946
A050000160,A050160003,-0.6164923196,1.3691338836,2.02e-08,445,2021-01-08 06:08:25.336946
A050000160,A050160004,-0.1176943441,0.7881382265,0.2983713937,445,2021-01-08 06:08:25.336946
A050000160,A050160005,0.0585364113,1.9075246346,1e-09,445,2021-01-08 06:08:25.336946
A050000161,A050161001,-1.0790989159,1.6721464851,8e-10,446,2021-01-08 06:08:25.336946
A050000161,A050161002,-0.8632020879,1.5255736799,2.6537e-06,446,2021-01-08 06:08:25.336946
A050000161,A050161003,-1.6845679169,0.946371746,0.0,446,2021-01-08 06:08:25.336946
A050000161,A050161004,0.0921033876,1.8029253308,0.0222479765,446,2021-01-08 06:08:25.336946
A050000161,A050161005,-1.4798765099,1.6687329321,1.046368202e-16,448,2021-01-08 06:08:25.336946
A050000161,A050161006,-1.6375054179,0.7566225103,5.043639647e-17,448,2021-01-08 06:08:25.336946
A050000161,A050161007,0.4555768827,4.2575296769,1.16e-08,448,2021-01-08 06:08:25.336946
A050000162,A050162001,0.3056546506,0.9390036008,0.0002522958,449,2021-01-08 06:08:25.336946
A050000162,A050162003,-0.0146784844,5.3143482285,0.0001206118,449,2021-01-08 06:08:25.336946
A050000162,A050162004,-0.6315661058,1.1431067328,0.0013379894,451,2021-01-08 06:08:25.336946
A050000162,A050162005,0.6189945282,4.2201936924,0.0233704867,451,2021-01-08 06:08:25.336946
A050000162,A050162006,-0.8495257778,1.9993917805,0.0006978615,451,2021-01-08 06:08:25.336946
A050000162,A050162007,1.1458269089,3.0252479825,7.278e-07,451,2021-01-08 06:08:25.336946
A050000163,A050163001,-1.0905689586,0.9226591175,0.0197782849,456,2021-01-08 06:08:25.336946
A050000163,A050163002,0.1546304792,2.7986070031,0.1373648623,455,2021-01-08 06:08:25.336946
A050000163,A050163003,0.9840143173,1.8104185483,0.0912868518,456,2021-01-08 06:08:25.336946
A050000163,A050163004,0.1960950528,1.1049495846,0.0354975548,456,2021-01-08 06:08:25.336946
A050000163,A050163005,-1.4646739278,0.8749861749,0.0149010607,454,2021-01-08 06:08:25.336946
A050000164,A050164001,-3.2834865031,0.9853156364,0.0014216096,457,2021-01-08 06:08:25.336946
A050000164,A050164002,-1.9198100895,1.5686419682,0.000451807,459,2021-01-08 06:08:25.336946
A050000164,A050164003,-1.9874343272,2.4091232667,0.0006019841,457,2021-01-08 06:08:25.336946
A050000164,A050164004,-1.1915871063,1.8815543179,0.2999991557,457,2021-01-08 06:08:25.336946
A050000164,A050164005,-1.4749064625,1.27384021,0.0003198671,457,2021-01-08 06:08:25.336946
A050000164,A050164006,-0.4010293857,1.5505865569,8.9295e-06,459,2021-01-08 06:08:25.336946
A050000164,A050164007,-0.3365967559,2.7291216474,0.0469371771,459,2021-01-08 06:08:25.336946
A050000165,A050165001,-0.5851934399,2.0211500609,1.700858694e-21,459,2021-01-08 06:08:25.336946
A050000165,A050165002,-0.747899997,1.7921595077,0.2971625429,457,2021-01-08 06:08:25.336946
A050000165,A050165003,-2.0006597972,2.4226743164,0.0013963696,457,2021-01-08 06:08:25.336946
A050000165,A050165004,-1.7043184986,1.5224547241,3.38066e-05,457,2021-01-08 06:08:25.336946
A050000165,A050165005,-0.8734170631,1.1944537759,6.412843246e-16,457,2021-01-08 06:08:25.336946
A050000165,A050165006,-0.6669231333,1.0342786383,0.0033999124,459,2021-01-08 06:08:25.336946
A050000165,A050165007,-1.058927671,1.5711112379,1.3e-09,459,2021-01-08 06:08:25.336946
A050000166,A050166001,-1.1324624927,1.687164514,1.3703e-05,5532,2021-01-08 06:08:25.336946
A050000166,A050166002,-1.2409854973,1.7972015695,0.0004390052,5542,2021-01-08 06:08:25.336946
A050000166,A050166003,-1.4856983176,11.9154304291,0.0044416637,5542,2021-01-08 06:08:25.336946
A050000166,A050166004,-1.7353576181,1.2248634094,0.0011687717,5532,2021-01-08 06:08:25.336946
A050000166,A050166005,0.2160186543,1.8447720837,0.2229632296,5542,2021-01-08 06:08:25.336946
A050000166,A050166006,-0.1882415949,1.0079342682,1.25154e-05,5542,2021-01-08 06:08:25.336946
A050000166,A050166007,0.5982325155,1.0920596917,0.0002861139,5542,2021-01-08 06:08:25.336946
A050000167,A050167001,-0.5606540991,0.8211847022,2.073461403e-18,5532,2021-01-08 06:08:25.336946
A050000167,A050167002,-1.2134404771,1.9562874767,4e-10,5532,2021-01-08 06:08:25.336946
A050000167,A050167003,-1.1236307163,3.1609989228,5.4466e-06,5532,2021-01-08 06:08:25.336946
A050000167,A050167004,-1.0554010133,2.8786234296,1.5168e-06,5532,2021-01-08 06:08:25.336946
A050000167,A050167005,-0.4218334627,1.4972231746,2.354083409e-30,5542,2021-01-08 06:08:25.336946
A050000167,A050167006,-1.1935155007,2.1823156173,8.7648e-06,5532,2021-01-08 06:08:25.336946
A050000167,A050167007,0.0548480451,2.150302971,2.136491308e-51,5542,2021-01-08 06:08:25.336946
A050000168,A050168001,-1.1738105812,0.7096722567,0.0001587116,5543,2021-01-08 06:08:25.336946
A050000168,A050168002,-2.0783464294,30.7566625477,0.0050992224,5543,2021-01-08 06:08:25.336946
A050000168,A050168003,-0.2592998864,1.3879533601,0.0,5543,2021-01-08 06:08:25.336946
A050000168,A050168004,-0.1908644496,0.9790189821,1e-10,5543,2021-01-08 06:08:25.336946
A050000168,A050168005,-0.3905993063,1.5830106936,1e-10,5543,2021-01-08 06:08:25.336946
A050000168,A050168006,0.1375882828,1.3366076928,1e-10,5543,2021-01-08 06:08:25.336946
A050000168,A050168007,0.7793753369,1.6303988766,0.0,5543,2021-01-08 06:08:25.336946
A050000169,A050169001,-2.4459958698,90.9959901497,0.0051915826,5543,2021-01-08 06:08:25.336946
A050000169,A050169002,-2.5808207446,0.8239238342,0.0260368017,5543,2021-01-08 06:08:25.336946
A050000169,A050169003,-1.4684452818,0.9471352841,6.28848e-05,5543,2021-01-08 06:08:25.336946
A050000169,A050169004,-0.2858463192,0.7139402626,0.0,5543,2021-01-08 06:08:25.336946
A050000169,A050169005,-0.8138630298,1.8331820283,1.637178449e-29,5543,2021-01-08 06:08:25.336946
A050000169,A050169006,-0.8823174106,1.9068074712,0.0,5543,2021-01-08 06:08:25.336946
A050000169,A050169007,-0.4631847827,1.985111686,4.500674499e-25,5543,2021-01-08 06:08:25.336946
A050000170,A050170001,0.9853020783,1.7697505774,0.2999267025,5544,2021-01-08 06:08:25.336946
A050000170,A050170002,-1.7157028001,2.2622048035,0.0171149626,5544,2021-01-08 06:08:25.336946
A050000170,A050170003,-1.3475900703,1.72092666,0.1341409151,5544,2021-01-08 06:08:25.336946
A050000170,A050170004,-0.7708870044,2.4140754788,0.0003555704,5544,2021-01-08 06:08:25.336946
A050000170,A050170005,-0.7054925603,1.870397353,0.0002287585,5544,2021-01-08 06:08:25.336946
A050000170,A050170006,0.8094602606,1.5019354741,3.048880166e-21,5544,2021-01-08 06:08:25.336946
A050000170,A050170007,0.8484291802,0.982077043,0.0164593779,5544,2021-01-08 06:08:25.336946
A050000171,A050171002,-1.632804315,0.9368161813,0.2869002365,5544,2021-01-08 06:08:25.336946
A050000171,A050171003,-1.3475232331,60.3561379235,0.299999791,5544,2021-01-08 06:08:25.336946
A050000171,A050171004,-1.6290858139,1.9046151826,0.2996695135,5544,2021-01-08 06:08:25.336946
A050000171,A050171005,-1.6600484725,1.4356651859,0.2998656421,5544,2021-01-08 06:08:25.336946
A050000171,A050171006,-0.1992033825,2.0168472952,4.367960202e-26,5544,2021-01-08 06:08:25.336946
A050000171,A050171007,-0.0039448385,35.649521032,0.3,5544,2021-01-08 06:08:25.336946
A050000172,A050172001,-0.1071235677,0.6363874319,0.0002191366,10395,2021-01-08 06:08:25.336946
A050000172,A050172002,-1.2010099617,1.3297464121,0.002636283,10395,2021-01-08 06:08:25.336946
A050000172,A050172003,-1.7503615047,1.9705837601,0.0050291703,10395,2021-01-08 06:08:25.336946
A050000172,A050172004,-1.937557201,1.007896721,0.0091272376,10395,2021-01-08 06:08:25.336946
A050000172,A050172005,-1.4545625497,0.838352078,0.0467768883,10395,2021-01-08 06:08:25.336946
A050000172,A050172006,1.2106191965,1.7806111262,0.0004122598,10395,2021-01-08 06:08:25.336946
A050000172,A050172007,-0.7869646151,2.1196187082,0.0014142165,10395,2021-01-08 06:08:25.336946
A050000173,A050173001,-0.4552625735,1.0907308709,1.48e-08,10395,2021-01-08 06:08:25.336946
A050000173,A050173002,-1.1372238041,2.3670522017,0.0145094357,10395,2021-01-08 06:08:25.336946
A050000173,A050173003,-1.02710599,1.6200460835,2.0793e-06,10395,2021-01-08 06:08:25.336946
A050000173,A050173004,-1.2128151421,1.2969552881,0.0001372074,10395,2021-01-08 06:08:25.336946
A050000173,A050173005,-0.5899672832,1.680409651,0.0,10395,2021-01-08 06:08:25.336946
A050000173,A050173006,-0.984772958,1.550796737,9.6302e-06,10395,2021-01-08 06:08:25.336946
A050000173,A050173007,0.2245941635,74.682227016,0.1853935543,10395,2021-01-08 06:08:25.336946
A050000174,A050174001,-2.1122125606,1.3839635755,5.0792e-06,457,2021-01-08 06:08:25.336946
A050000174,A050174002,-1.4995098597,3.0041197396,0.0,459,2021-01-08 06:08:25.336946
A050000174,A050174003,-1.7720234321,0.9722098277,3.993e-07,459,2021-01-08 06:08:25.336946
A050000174,A050174004,-0.6630247006,1.8547794206,1.297255662e-47,459,2021-01-08 06:08:25.336946
A050000174,A050174005,-0.5719600813,1.9520736061,8.95024323e-25,459,2021-01-08 06:08:25.336946
A050000174,A050174006,-1.759016029,1.0565342279,5.72377e-05,457,2021-01-08 06:08:25.336946
A050000174,A050174007,-0.9989939007,1.550330377,5.853482056e-17,457,2021-01-08 06:08:25.336946
A050000174,A050174008,-0.4364163241,2.1469579135,0.0,459,2021-01-08 06:08:25.336946
A050000174,A050174009,-0.4027376153,2.6167342306,3.252197341e-51,459,2021-01-08 06:08:25.336946
A050000174,A050174010,-0.7295274222,2.2308368406,9.095121212e-22,459,2021-01-08 06:08:25.336946
A050000175,A050175001,-1.037622623,5.8122592643,3.33357e-05,5532,2021-01-08 06:08:25.336946
A050000175,A050175002,-1.8549143492,2.166754585,0.0001518882,5532,2021-01-08 06:08:25.336946
A050000175,A050175003,-0.468287945,2.3449061073,2e-10,5542,2021-01-08 06:08:25.336946
A050000175,A050175004,0.0196269225,46.2953470479,0.299999997,5532,2021-01-08 06:08:25.336946
A050000175,A050175005,-0.7994046688,3.1161197017,0.0001332085,5542,2021-01-08 06:08:25.336946
A050000175,A050175006,-0.9168427674,1.0079874621,0.2953484329,5542,2021-01-08 06:08:25.336946
A050000176,A050176001,-1.5760856964,2.606262255,0.024539533,5543,2021-01-08 06:08:25.336946
A050000176,A050176002,-2.0608922293,3.7801931324,0.015571409,5543,2021-01-08 06:08:25.336946
A050000176,A050176003,-0.8404358667,2.832855394,0.0183953511,5543,2021-01-08 06:08:25.336946
A050000176,A050176004,-1.3931118019,1.7154671581,0.0216488179,5543,2021-01-08 06:08:25.336946
A050000176,A050176005,-1.6728845058,0.8716748055,0.031513195,5543,2021-01-08 06:08:25.336946
A050000176,A050176006,1.0626348733,5.3841640296,0.2740931902,5543,2021-01-08 06:08:25.336946
A050000177,A050177001,-1.9945928229,1.712629593,0.0004987709,5544,2021-01-08 06:08:25.336946
A050000177,A050177002,-0.6262369754,2.5468622275,0.0,5544,2021-01-08 06:08:25.336946
